,Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Recovered,geometry
8452,,Equatorial Guinea,1.5,10.0,2/23/20,0,0,0,POINT (10 1.5)
8453,,Eritrea,15.1794,39.7823,2/23/20,0,0,0,POINT (39.7823 15.1794)
8454,,Estonia,58.5953,25.0136,2/23/20,0,0,0,POINT (25.0136 58.5953)
8455,,Eswatini,-26.5225,31.4659,2/23/20,0,0,0,POINT (31.4659 -26.5225)
8456,,Ethiopia,9.145,40.4897,2/23/20,0,0,0,POINT (40.4897 9.145)
8457,,Fiji,-17.7134,178.065,2/23/20,0,0,0,POINT (178.065 -17.7134)
8458,,Finland,64.0,26.0,2/23/20,1,0,1,POINT (26 64)
8459,French Guiana,France,3.9339,-53.1258,2/23/20,0,0,0,POINT (-53.1258 3.9339)
8460,French Polynesia,France,-17.6797,149.4068,2/23/20,0,0,0,POINT (149.4068 -17.6797)
8461,Guadeloupe,France,16.25,-61.5833,2/23/20,0,0,0,POINT (-61.5833 16.25)
8462,Mayotte,France,-12.8275,45.1662,2/23/20,0,0,0,POINT (45.1662 -12.8275)
8463,New Caledonia,France,-20.9043,165.618,2/23/20,0,0,0,POINT (165.618 -20.9043)
8464,Reunion,France,-21.1351,55.2471,2/23/20,0,0,0,POINT (55.2471 -21.1351)
8465,Saint Barthelemy,France,17.9,-62.8333,2/23/20,0,0,0,POINT (-62.8333 17.9)
8466,St Martin,France,18.0708,-63.0501,2/23/20,0,0,0,POINT (-63.0501 18.0708)
8467,Martinique,France,14.6415,-61.0242,2/23/20,0,0,0,POINT (-61.0242 14.6415)
8468,,France,46.2276,2.2137,2/23/20,12,1,4,POINT (2.2137 46.2276)
8469,,Gabon,-0.8037,11.6094,2/23/20,0,0,0,POINT (11.6094 -0.8037)
8470,,Gambia,13.4432,-15.3101,2/23/20,0,0,0,POINT (-15.3101 13.4432)
8471,,Georgia,42.3154,43.3569,2/23/20,0,0,0,POINT (43.3569 42.3154)
8472,,Germany,51.0,9.0,2/23/20,16,0,14,POINT (9 51)
8473,,Ghana,7.9465,-1.0232,2/23/20,0,0,0,POINT (-1.0232 7.9465)
8474,,Greece,39.0742,21.8243,2/23/20,0,0,0,POINT (21.8243 39.0742)
8475,,Guatemala,15.7835,-90.2308,2/23/20,0,0,0,POINT (-90.2308 15.7835)
8476,,Guinea,9.9456,-9.6966,2/23/20,0,0,0,POINT (-9.6966 9.945600000000001)
8477,,Guyana,5.0,-58.75,2/23/20,0,0,0,POINT (-58.75 5)
8478,,Haiti,18.9712,-72.2852,2/23/20,0,0,0,POINT (-72.2852 18.9712)
8479,,Holy See,41.9029,12.4534,2/23/20,0,0,0,POINT (12.4534 41.9029)
8480,,Honduras,15.2,-86.2419,2/23/20,0,0,0,POINT (-86.2419 15.2)
8481,,Hungary,47.1625,19.5033,2/23/20,0,0,0,POINT (19.5033 47.1625)
8482,,Iceland,64.9631,-19.0208,2/23/20,0,0,0,POINT (-19.0208 64.9631)
8483,,India,21.0,78.0,2/23/20,3,0,3,POINT (78 21)
8484,,Indonesia,-0.7893,113.9213,2/23/20,0,0,0,POINT (113.9213 -0.7893)
8485,,Iran,32.0,53.0,2/23/20,43,8,0,POINT (53 32)
8486,,Iraq,33.0,44.0,2/23/20,0,0,0,POINT (44 33)
8487,,Ireland,53.1424,-7.6921,2/23/20,0,0,0,POINT (-7.6921 53.1424)
